2018-06-18 11:46:54,408 - INFO         - __main__             - uv_vs_clouds.py          - 14   - ************      Program Started      ************

2018-06-18 11:46:54,409 - INFO         - csv                  - csv.py                   - 13   - create_csv_file function was called with parameters: C:\myDirectory\uvApplication\UV_Application\csv_files, results__2018-06-18__UTC08-46-54.csv
2018-06-18 11:46:54,419 - INFO         - csv                  - csv.py                   - 24   - csv file was created successfully
2018-06-18 11:46:54,421 - INFO         - json_parser          - json_parser.py           - 16   - Loaded coordinates data from file: {'coordinates': [{'lat': 32.1592, 'lon': 34.8071, 'Main Place': 'israel', 'Place': 'Herzliya', 'Display Place': 'Herzliya'}, {'lat': 14.7167, 'lon': 17.4677, 'Main Place': 'senegal', 'Place': 'dakar', 'Display Place': 'Dakar'}, {'lat': 9.6412, 'lon': 13.5784, 'Main Place': 'guinea', 'Place': 'conakry', 'Display Place': 'Conakry'}, {'lat': -1.2921, 'lon': 36.8219, 'Main Place': 'kenya', 'Place': 'nairobi', 'Display Place': 'Nairobi'}, {'lat': 35.6971, 'lon': -0.6308, 'Main Place': 'algeria', 'Place': 'oran', 'Display Place': 'Oran'}, {'lat': 39.4699, 'lon': -0.3763, 'Main Place': 'spain', 'Place': 'valencia', 'Display Place': 'Valencia'}, {'lat': 44.8378, 'lon': -0.5792, 'Main Place': 'france', 'Place': 'bordeaux', 'Display Place': 'Bordeaux'}, {'lat': 48.8566, 'lon': 2.3522, 'Main Place': 'france', 'Place': 'paris', 'Display Place': 'Paris'}, {'lat': 51.8074, 'lon': -0.1278, 'Main Place': 'uk', 'Place': 'london', 'Display Place': 'London'}, {'lat': 33.8869, 'lon': 9.5375, 'Main Place': 'tunisia', 'Place': 'tunis', 'Display Place': 'Tunis'}, {'lat': 41.9029, 'lon': 12.4534, 'Main Place': 'vatican-city-state', 'Place': 'vatican-city', 'Display Place': 'Vatican'}, {'lat': 45.4408, 'lon': 12.3155, 'Main Place': 'italy', 'Place': 'venice', 'Display Place': 'Venice'}, {'lat': 45.4642, 'lon': 9.1901, 'Main Place': 'italy', 'Place': 'milan', 'Display Place': 'Milan'}, {'lat': 53.5511, 'lon': 9.9937, 'Main Place': 'germany', 'Place': 'hamburg', 'Display Place': 'Hamburg'}, {'lat': 41.3275, 'lon': 19.8187, 'Main Place': 'albania', 'Place': 'tirana', 'Display Place': 'Tirana'}, {'lat': 44.7866, 'lon': 20.4489, 'Main Place': 'serbia', 'Place': 'belgrade', 'Display Place': 'Belgrade'}, {'lat': 47.4979, 'lon': 19.0402, 'Main Place': 'hungary', 'Place': 'budapest', 'Display Place': 'Budapest'}, {'lat': 52.2297, 'lon': 21.0122, 'Main Place': 'poland', 'Place': 'warsaw', 'Display Place': 'Warsaw'}, {'lat': 31.2001, 'lon': 29.9187, 'Main Place': 'egypt', 'Place': 'alexandria', 'Display Place': 'Alexandria'}, {'lat': 41.0082, 'lon': 28.9784, 'Main Place': 'turkey', 'Place': 'istanbul', 'Display Place': 'Istanbul'}, {'lat': 46.4825, 'lon': 30.7233, 'Main Place': 'ukraine', 'Place': 'odesa', 'Display Place': 'Odesa'}, {'lat': 50.4501, 'lon': 30.5234, 'Main Place': 'ukraine', 'Place': 'kyiv', 'Display Place': 'Kiev'}, {'lat': 59.9343, 'lon': 30.3351, 'Main Place': 'russia', 'Place': 'saint-peterburg', 'Display Place': 'St.Peterburg'}]}
2018-06-18 11:46:54,421 - INFO         - __main__             - uv_vs_clouds.py          - 34   - ** New loop cycle started for latitude: 32.1592 and longitude: 34.8071 **

2018-06-18 11:46:54,421 - INFO         - __main__             - uv_vs_clouds.py          - 37   - Location for given latitude and longitude: Herzliya
2018-06-18 11:46:54,421 - INFO         - data                 - data.py                  - 394  - function: "get_local_time" was called
2018-06-18 11:46:54,421 - INFO         - data                 - data.py                  - 397  - Fetched Unix (Epoch) Time UTC: 1529311614.4215348
2018-06-18 11:46:54,422 - INFO         - data                 - data.py                  - 407  - Sending http request: GET , https://maps.googleapis.com/maps/api/timezone/json?location=32.1592,34.8071&timestamp=1529311614.4215348&key=AIzaSyDRZy0h1Tl5Q1CCctsjysXDt7itqS9-UJQ
2018-06-18 11:46:55,281 - INFO         - data                 - data.py                  - 411  - Received google time reply: {'dstOffset': 3600, 'rawOffset': 7200, 'status': 'OK', 'timeZoneId': 'Asia/Jerusalem', 'timeZoneName': 'Israel Daylight Time'}
2018-06-18 11:46:55,281 - INFO         - data                 - data.py                  - 415  - Got local time Unix format: 1529322414.4215348
2018-06-18 11:46:55,281 - INFO         - data                 - data.py                  - 418  - Got local time human format: 2018-06-18 11:46:54
2018-06-18 11:46:55,282 - INFO         - data                 - data.py                  - 36   - function: "get_uv_risk" was called
2018-06-18 11:46:55,283 - INFO         - data                 - data.py                  - 49   - Sending http request: GET  http://api.openuv.io/api/v1/uv?lat=32.1592&lng=34.8071 , {'x-access-token': '92096e5152c61f0d3f5c64a3e89fa55e'}
2018-06-18 11:46:55,687 - INFO         - data                 - data.py                  - 53   - Got reply: {'result': {'uv': 11.1031, 'uv_time': '2018-06-18T08:46:55.626Z', 'uv_max': 11.9267, 'uv_max_time': '2018-06-18T09:43:08.474Z', 'ozone': 293, 'ozone_time': '2018-06-18T06:05:54.154Z', 'safe_exposure_time': {'st1': 15, 'st2': 18, 'st3': 24, 'st4': 30, 'st5': 48, 'st6': 90}, 'sun_info': {'sun_times': {'solarNoon': '2018-06-18T09:43:08.474Z', 'nadir': '2018-06-17T21:43:08.474Z', 'sunrise': '2018-06-18T02:35:30.821Z', 'sunset': '2018-06-18T16:50:46.127Z', 'sunriseEnd': '2018-06-18T02:38:22.576Z', 'sunsetStart': '2018-06-18T16:47:54.372Z', 'dawn': '2018-06-18T02:07:09.850Z', 'dusk': '2018-06-18T17:19:07.098Z', 'nauticalDawn': '2018-06-18T01:32:29.117Z', 'nauticalDusk': '2018-06-18T17:53:47.831Z', 'nightEnd': '2018-06-18T00:54:55.241Z', 'night': '2018-06-18T18:31:21.707Z', 'goldenHourEnd': '2018-06-18T03:11:30.803Z', 'goldenHour': '2018-06-18T16:14:46.145Z'}, 'sun_position': {'azimuth': -1.0099680127241208, 'altitude': 1.3082052223842837}}}}
2018-06-18 11:46:55,687 - INFO         - data                 - data.py                  - 57   - Extracted safe exposure time values: [15, 18, 24, 30, 48, 90]
2018-06-18 11:46:55,687 - INFO         - data                 - data.py                  - 60   - Extracted UV Index value: 11.1031
2018-06-18 11:46:55,687 - INFO         - data                 - data.py                  - 63   - Extracted Ozone value: 293
2018-06-18 11:46:55,687 - INFO         - data                 - data.py                  - 66   - Extracted Sun altitude value: 74.95 
2018-06-18 11:46:55,688 - INFO         - __main__             - uv_vs_clouds.py          - 42   - Received safe exposure time values: [15, 18, 24, 30, 48, 90]
