Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-17 09:07:46, Herzliya, 32.1592, 34.8071, 40, 47, 63, 79, 127, 237, 303.9, 2, 849, 123, 719, 42.4°
2018-06-17 07:07:51, Dakar, 14.7167, 17.4677, 131, 158, 210, 263, 420, 788, 276.9, 54, 15, 171, 177, -8.0°
2018-06-17 07:07:53, Conakry, 9.6412, 13.5784, 239, 287, 382, 478, 764, 1433, 268.4, 35, 84, 163, 193, -7.0°
2018-06-17 09:07:56, Nairobi, -1.2921, 36.8219, 49, 58, 78, 97, 156, 292, 247.5, 84, 12, 97, 97, 34.3°
2018-06-17 07:07:59, Oran, 35.6971, -0.6308, 420, 503, 671, 839, 1342, 2517, 322.3, 8, 462, 93, 225, 14.3°
2018-06-17 08:08:02, Valencia, 39.4699, -0.3763, 366, 439, 586, 732, 1171, 2196, 325, 6, 530, 91, 252, 15.7°
2018-06-17 08:08:04, Bordeaux, 44.8378, -0.5792, 344, 413, 550, 688, 1101, 2064, 348.4, 34, 97, 159, 190, 17.1°
2018-06-17 08:08:07, Paris, 48.8566, 2.3522, 246, 295, 393, 491, 786, 1474, 347.1, 49, 27, 161, 171, 20.1°
2018-06-17 07:08:10, London, 51.8074, -0.1278, 265, 318, 423, 529, 847, 1588, 378.2, 72, 2, 90, 91, 19.2°
2018-06-17 07:08:13, Tunis, 33.8869, 9.5375, 200, 240, 320, 400, 640, 1200, 345.2, 0, 676, 92, 362, 23.0°
2018-06-17 08:08:15, Vatican, 41.9029, 12.4534, 139, 166, 222, 277, 444, 832, 347.8, 2, 751, 93, 444, 25.7°
2018-06-17 08:08:18, Venice, 45.4408, 12.3155, 126, 152, 202, 253, 405, 759, 344.4, 32, 140, 240, 305, 26.2°
2018-06-17 08:08:21, Milan, 45.4642, 9.1901, 162, 195, 260, 325, 519, 974, 339.2, 13, 465, 156, 355, 24.0°
2018-06-17 08:08:24, Hamburg, 53.5511, 9.9937, 134, 161, 215, 269, 430, 806, 336.3, 36, 85, 234, 275, 25.6°
2018-06-17 08:08:27, Tirana, 41.3275, 19.8187, 86, 103, 138, 172, 275, 516, 342.3, 8, 797, 103, 534, 31.2°
2018-06-17 08:08:30, Belgrade, 44.7866, 20.4489, 84, 101, 135, 169, 270, 506, 335.2, 58, 10, 224, 229, 31.9°
2018-06-17 08:08:34, Budapest, 47.4979, 19.0402, 94, 113, 150, 188, 301, 564, 347, 16, 448, 205, 445, 31.0°
2018-06-17 08:08:36, Warsaw, 52.2297, 21.0122, 81, 97, 129, 162, 258, 485, 343.9, 23, 295, 259, 425, 32.2°
2018-06-17 08:08:39, Alexandria, 31.2001, 29.9187, 46, 55, 73, 92, 147, 275, 288.4, 0, 825, 116, 647, 38.4°
2018-06-17 09:08:41, Istanbul, 41.0082, 28.9784, 58, 69, 92, 115, 184, 345, 334.9, 79, 1, 131, 132, 38.1°
2018-06-17 09:08:44, Odesa, 46.4825, 30.7233, 56, 67, 90, 112, 179, 336, 343, 73, 2, 179, 180, 39.0°
2018-06-17 09:08:47, Kiev, 50.4501, 30.5234, 58, 70, 93, 116, 186, 349, 354.1, 72, 2, 175, 176, 38.3°
2018-06-17 09:08:50, St.Peterburg, 59.9343, 30.3351, 62, 74, 99, 123, 197, 370, 338.5, 34, 138, 314, 397, 36.1°
