Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-07 11:08:17, Herzliya, 32.1592, 34.8071, 20, 24, 32, 40, 64, 121, 341.9, 0, 914, 153, 1008, 67.8°
2018-06-07 09:08:21, Dakar, 14.7167, 17.4677, 24, 29, 39, 48, 78, 145, 278, 0, 905, 129, 852, 19.2°
2018-06-07 09:08:24, Conakry, 9.6412, 13.5784, 30, 36, 48, 60, 97, 181, 273.8, 13, 575, 245, 672, 20.9°
2018-06-07 11:08:27, Nairobi, -1.2921, 36.8219, 16, 20, 26, 33, 52, 98, 242.9, 70, 2, 289, 291, 58.6°
2018-06-07 09:08:29, Oran, 35.6971, -0.6308, 53, 64, 85, 107, 171, 320, 329, 1, 856, 113, 669, 38.3°
2018-06-07 10:08:32, Valencia, 39.4699, -0.3763, 54, 65, 86, 108, 173, 324, 333.3, 1, 837, 119, 663, 38.6°
2018-06-07 10:08:35, Bordeaux, 44.8378, -0.5792, 55, 65, 87, 109, 174, 327, 335, 11, 620, 192, 589, 38.2°
2018-06-07 10:08:37, Paris, 48.8566, 2.3522, 52, 63, 84, 105, 167, 314, 340.5, 4, 764, 143, 648, 39.6°
2018-06-07 09:08:40, London, 51.8074, -0.1278, 58, 70, 93, 116, 186, 349, 338.4, 40, 76, 338, 385, 37.6°
2018-06-07 09:08:44, Tunis, 33.8869, 9.5375, 36, 43, 57, 72, 115, 215, 327.8, 18, 423, 314, 630, 47.1°
2018-06-07 10:08:46, Vatican, 41.9029, 12.4534, 36, 44, 58, 73, 117, 219, 344.7, 19, 424, 322, 644, 48.0°
2018-06-07 10:08:49, Venice, 45.4408, 12.3155, 39, 47, 63, 79, 126, 237, 355.5, 20, 372, 336, 615, 47.1°
2018-06-07 10:08:52, Milan, 45.4642, 9.1901, 42, 50, 67, 83, 133, 249, 344.6, 10, 643, 212, 679, 44.9°
2018-06-07 10:08:54, Hamburg, 53.5511, 9.9937, 43, 52, 69, 86, 138, 259, 327.8, 1, 860, 120, 727, 43.0°
2018-06-07 10:08:57, Tirana, 41.3275, 19.8187, 28, 34, 45, 57, 91, 170, 335.6, 4, 898, 135, 872, 53.5°
2018-06-07 10:09:00, Belgrade, 44.7866, 20.4489, 33, 39, 52, 65, 105, 196, 368.5, 31, 184, 443, 593, 52.7°
2018-06-07 10:09:03, Budapest, 47.4979, 19.0402, 33, 40, 53, 66, 106, 199, 351.4, 56, 12, 356, 366, 50.7°
2018-06-07 10:09:06, Warsaw, 52.2297, 21.0122, 32, 39, 52, 65, 104, 195, 333.1, 0, 896, 126, 821, 49.5°
2018-06-07 10:09:09, Alexandria, 31.2001, 29.9187, 20, 24, 33, 41, 65, 122, 328.3, 0, 920, 146, 984, 64.2°
2018-06-07 11:09:12, Istanbul, 41.0082, 28.9784, 25, 29, 39, 49, 79, 147, 346.5, 10, 898, 146, 934, 60.0°
2018-06-07 11:09:15, Odesa, 46.4825, 30.7233, 26, 31, 41, 51, 82, 154, 342.1, 6, 905, 140, 917, 58.0°
2018-06-07 11:09:18, Kiev, 50.4501, 30.5234, 27, 32, 42, 53, 85, 159, 335.2, 29, 209, 453, 628, 55.3°
2018-06-07 11:09:21, St.Peterburg, 59.9343, 30.3351, 42, 50, 67, 84, 134, 251, 401.7, 51, 26, 371, 390, 48.3°
