Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-14 14:48:43, Herzliya, 32.1592, 34.8071, 22, 26, 35, 44, 70, 131, 321.5, 1, 891, 148, 922, 60.5°
2018-06-14 12:48:47, Dakar, 14.7167, 17.4677, 14, 17, 23, 29, 46, 86, 279.2, 6, 915, 157, 1034, 69.0°
2018-06-14 12:48:50, Conakry, 9.6412, 13.5784, 14, 17, 22, 28, 45, 84, 273.5, 16, 536, 355, 867, 69.0°
2018-06-14 14:48:53, Nairobi, -1.2921, 36.8219, 23, 28, 37, 46, 74, 138, 242.6, 39, 96, 437, 510, 48.8°
2018-06-14 12:48:57, Oran, 35.6971, -0.6308, 16, 19, 26, 32, 51, 96, 319.5, 0, 934, 153, 1059, 77.2°
2018-06-14 13:49:01, Valencia, 39.4699, -0.3763, 18, 22, 29, 37, 58, 110, 341.3, 0, 940, 148, 1045, 73.6°
2018-06-14 13:49:03, Bordeaux, 44.8378, -0.5792, 20, 24, 32, 41, 65, 122, 348.4, 33, 166, 520, 673, 68.3°
2018-06-14 13:49:06, Paris, 48.8566, 2.3522, 21, 26, 34, 43, 68, 128, 340.4, 58, 10, 394, 403, 64.4°
2018-06-14 12:49:09, London, 51.8074, -0.1278, 23, 28, 37, 47, 74, 140, 345.1, 17, 518, 335, 787, 61.7°
2018-06-14 12:49:12, Tunis, 33.8869, 9.5375, 16, 19, 25, 31, 50, 93, 310.8, 2, 917, 159, 1053, 75.0°
2018-06-14 13:49:15, Vatican, 41.9029, 12.4534, 19, 23, 31, 39, 62, 116, 338.4, 46, 38, 500, 536, 69.7°
2018-06-14 13:49:18, Venice, 45.4408, 12.3155, 21, 26, 34, 43, 68, 128, 351.8, 24, 899, 152, 974, 66.5°
2018-06-14 13:49:22, Milan, 45.4642, 9.1901, 20, 24, 32, 40, 64, 120, 339.7, 5, 794, 205, 932, 67.2°
2018-06-14 13:49:26, Hamburg, 53.5511, 9.9937, 24, 29, 38, 48, 77, 143, 338.2, 30, 204, 466, 641, 59.2°
2018-06-14 13:49:29, Tirana, 41.3275, 19.8187, 19, 23, 31, 39, 62, 117, 331.6, 71, 2, 281, 283, 66.9°
2018-06-14 13:49:34, Belgrade, 44.7866, 20.4489, 21, 25, 33, 41, 66, 124, 330.1, 41, 67, 500, 561, 64.0°
2018-06-14 13:49:37, Budapest, 47.4979, 19.0402, 21, 26, 34, 43, 69, 129, 329.1, 78, 1, 201, 202, 62.5°
2018-06-14 13:49:41, Warsaw, 52.2297, 21.0122, 25, 30, 40, 50, 80, 151, 336.8, 27, 243, 444, 648, 57.8°
2018-06-14 13:49:44, Alexandria, 31.2001, 29.9187, 20, 24, 32, 40, 64, 119, 320, 1, 911, 149, 970, 64.5°
2018-06-14 14:49:47, Istanbul, 41.0082, 28.9784, 24, 29, 39, 48, 77, 144, 355.4, 2, 911, 143, 939, 61.7°
2018-06-14 14:49:50, Odesa, 46.4825, 30.7233, 25, 30, 40, 50, 80, 150, 335.6, 1, 894, 140, 890, 57.6°
2018-06-14 14:49:53, Kiev, 50.4501, 30.5234, 27, 33, 44, 55, 88, 165, 344.2, 18, 457, 334, 708, 55.2°
2018-06-14 14:49:57, St.Peterburg, 59.9343, 30.3351, 35, 42, 56, 71, 113, 212, 346.2, 9, 888, 124, 786, 48.5°
