Local Time, Location, Latitude, Longitude, S.T1, S.T2, S.T3, S.T4, S.T5, S.T6, UV Index, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-20 15:16:01, Herzliya, 32.1592, 34.8071, 24, 28, 38, 47, 75, 141, 7.071, 303.2, 1, 875, 141, 854, 55.21
2018-06-20 13:16:04, Dakar, 14.7167, 17.4677, 15, 18, 25, 31, 49, 92, 10.8292, 277.3, 1, 880, 161, 977, 68.38
2018-06-20 13:16:05, Conakry, 9.6412, 13.5784, 17, 20, 27, 33, 53, 100, 9.9865, 296.3, 2, 858, 171, 969, 68.63
2018-06-20 15:16:08, Nairobi, -1.2921, 36.8219, 37, 44, 59, 73, 117, 220, 4.5525, 296.3, 17, 525, 257, 618, 43.65
2018-06-20 13:16:10, Oran, 35.6971, -0.6308, 16, 19, 25, 31, 50, 94, 10.6452, 312.5, 3, 866, 181, 1022, 77.48
2018-06-20 14:16:13, Valencia, 39.4699, -0.3763, 15, 18, 25, 31, 49, 92, 10.8195, 296.3, 0, 932, 150, 1040, 73.74
2018-06-20 14:16:15, Bordeaux, 44.8378, -0.5792, 17, 20, 27, 33, 53, 100, 9.9865, 296.3, 3, 900, 154, 988, 68.46
2018-06-20 14:16:16, Paris, 48.8566, 2.3522, 20, 24, 32, 40, 64, 120, 8.3011, 323.5, 4, 908, 145, 958, 64.15
2018-06-20 13:16:20, London, 51.8074, -0.1278, 22, 27, 35, 44, 71, 133, 7.5456, 330, 36, 119, 498, 603, 61.5
2018-06-20 13:16:22, Tunis, 33.8869, 9.5375, 19, 22, 30, 37, 59, 111, 9.0082, 348.3, 1, 908, 157, 1028, 74.47
2018-06-20 14:16:25, Vatican, 41.9029, 12.4534, 20, 24, 31, 39, 63, 118, 8.4658, 334.4, 2, 852, 171, 949, 67.21
2018-06-20 14:16:27, Venice, 45.4408, 12.3155, 20, 24, 32, 40, 64, 120, 8.3011, 323.1, 2, 883, 153, 944, 64.48
2018-06-20 14:16:28, Milan, 45.4642, 9.1901, 19, 23, 31, 39, 62, 116, 8.6014, 319.6, 1, 871, 161, 951, 65.65
2018-06-20 14:16:31, Hamburg, 53.5511, 9.9937, 21, 26, 34, 43, 69, 129, 7.7587, 302.4, 17, 485, 331, 739, 58.18
2018-06-20 14:16:33, Tirana, 41.3275, 19.8187, 21, 25, 34, 42, 68, 127, 7.8459, 332.8, 31, 169, 495, 645, 63.48
2018-06-20 14:16:37, Belgrade, 44.7866, 20.4489, 22, 27, 35, 44, 71, 133, 7.5456, 330.8, 3, 822, 175, 886, 61.0
2018-06-20 14:16:39, Budapest, 47.4979, 19.0402, 23, 28, 37, 46, 74, 138, 7.2453, 327.4, 13, 603, 277, 793, 59.89
2018-06-20 14:16:41, Warsaw, 52.2297, 21.0122, 23, 27, 37, 46, 73, 137, 7.2744, 296.3, 13, 587, 270, 748, 55.59
2018-06-20 14:16:45, Alexandria, 31.2001, 29.9187, 20, 24, 33, 41, 65, 122, 8.1752, 296.3, 2, 886, 144, 903, 59.29
2018-06-20 15:16:48, Istanbul, 41.0082, 28.9784, 22, 26, 34, 43, 69, 129, 7.7296, 296.3, 4, 785, 181, 838, 57.54
2018-06-20 15:16:49, Odesa, 46.4825, 30.7233, 26, 32, 42, 53, 84, 158, 6.3445, 323.1, 57, 18, 338, 352, 54.06
2018-06-20 15:16:51, Kiev, 50.4501, 30.5234, 27, 33, 44, 55, 88, 164, 6.0927, 316, 18, 439, 324, 666, 52.16
2018-06-20 15:16:54, St.Peterburg, 59.9343, 30.3351, 36, 43, 57, 72, 114, 215, 4.6591, 326.9, 1, 882, 119, 753, 46.47
