Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-12 16:03:34, Herzliya, 32.1592, 34.8071, 36, 43, 58, 72, 115, 216, 304.4, 9, 818, 126, 666, 44.6°
2018-06-12 14:03:38, Dakar, 14.7167, 17.4677, 20, 24, 32, 39, 63, 118, 275.7, 2, 893, 137, 863, 81.4°
2018-06-12 14:03:41, Conakry, 9.6412, 13.5784, 19, 23, 31, 38, 61, 115, 275.5, 18, 460, 339, 720, 76.2°
2018-06-12 16:03:43, Nairobi, -1.2921, 36.8219, 51, 61, 81, 101, 162, 304, 242.8, 19, 405, 219, 423, 33.2°
2018-06-12 14:03:47, Oran, 35.6971, -0.6308, 17, 21, 28, 35, 55, 104, 319.4, 0, 911, 156, 1004, 71.7°
2018-06-12 15:03:50, Valencia, 39.4699, -0.3763, 19, 23, 30, 38, 61, 114, 335.9, 37, 128, 502, 619, 69.0°
2018-06-12 15:03:53, Bordeaux, 44.8378, -0.5792, 23, 28, 37, 46, 73, 138, 361.9, 31, 198, 485, 662, 64.9°
2018-06-12 15:03:56, Paris, 48.8566, 2.3522, 23, 28, 37, 46, 73, 138, 334, 62, 6, 331, 336, 60.5°
2018-06-12 14:03:59, London, 51.8074, -0.1278, 26, 31, 41, 51, 82, 154, 350.9, 62, 6, 339, 344, 59.1°
2018-06-12 14:04:03, Tunis, 33.8869, 9.5375, 18, 22, 29, 36, 58, 109, 302.5, 0, 905, 146, 950, 63.6°
2018-06-12 15:04:06, Vatican, 41.9029, 12.4534, 22, 26, 35, 44, 70, 132, 315.8, 11, 639, 255, 790, 59.8°
2018-06-12 15:04:09, Venice, 45.4408, 12.3155, 23, 27, 37, 46, 73, 137, 318, 22, 350, 386, 673, 58.0°
2018-06-12 15:04:12, Milan, 45.4642, 9.1901, 22, 27, 36, 45, 72, 135, 321.5, 61, 13, 328, 339, 59.7°
2018-06-12 15:04:15, Hamburg, 53.5511, 9.9937, 29, 34, 46, 57, 92, 172, 338.1, 58, 9, 336, 344, 53.8°
2018-06-12 15:04:18, Tirana, 41.3275, 19.8187, 26, 31, 41, 51, 82, 154, 325, 3, 811, 162, 802, 55.0°
2018-06-12 15:04:21, Belgrade, 44.7866, 20.4489, 28, 33, 44, 55, 88, 165, 327.6, 4, 880, 132, 805, 53.2°
2018-06-12 15:04:24, Budapest, 47.4979, 19.0402, 29, 35, 46, 58, 92, 173, 330.2, 6, 878, 132, 804, 52.9°
2018-06-12 15:04:27, Warsaw, 52.2297, 21.0122, 34, 40, 54, 67, 108, 202, 343.9, 1, 864, 129, 761, 49.5°
2018-06-12 15:04:30, Alexandria, 31.2001, 29.9187, 31, 37, 49, 61, 98, 183, 306.7, 2, 820, 140, 725, 48.5°
2018-06-12 16:04:34, Istanbul, 41.0082, 28.9784, 35, 42, 56, 69, 111, 208, 341.1, 2, 869, 125, 744, 48.4°
2018-06-12 16:04:37, Odesa, 46.4825, 30.7233, 39, 47, 63, 78, 126, 235, 340.8, 9, 837, 126, 696, 45.9°
2018-06-12 16:04:40, Kiev, 50.4501, 30.5234, 43, 51, 68, 86, 137, 257, 352.4, 31, 169, 363, 477, 44.8°
2018-06-12 16:04:43, St.Peterburg, 59.9343, 30.3351, 47, 57, 76, 95, 152, 284, 340.9, 30, 178, 335, 447, 41.1°
