Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-12 17:03:47, Herzliya, 32.1592, 34.8071, 70, 85, 113, 141, 225, 423, 304.4, 11, 729, 107, 456, 31.9°
2018-06-12 15:03:51, Dakar, 14.7167, 17.4677, 34, 40, 54, 67, 107, 201, 275.7, 4, 837, 120, 669, 74.6°
2018-06-12 15:03:54, Conakry, 9.6412, 13.5784, 31, 37, 49, 61, 98, 183, 275.5, 2, 802, 136, 682, 68.5°
2018-06-12 17:03:57, Nairobi, -1.2921, 36.8219, 172, 206, 275, 344, 550, 1031, 242.8, 32, 111, 150, 183, 19.8°
2018-06-12 15:04:00, Oran, 35.6971, -0.6308, 22, 26, 35, 43, 70, 130, 319.4, 1, 911, 137, 906, 60.9°
2018-06-12 16:04:03, Valencia, 39.4699, -0.3763, 24, 28, 38, 47, 76, 142, 335.9, 21, 403, 370, 705, 59.4°
2018-06-12 16:04:05, Bordeaux, 44.8378, -0.5792, 27, 33, 44, 55, 87, 164, 361.9, 36, 114, 453, 546, 57.1°
2018-06-12 16:04:08, Paris, 48.8566, 2.3522, 28, 34, 45, 56, 90, 169, 334, 58, 9, 328, 335, 53.2°
2018-06-12 15:04:12, London, 51.8074, -0.1278, 31, 37, 49, 62, 99, 185, 350.9, 53, 18, 370, 384, 53.0°
2018-06-12 15:04:16, Tunis, 33.8869, 9.5375, 25, 30, 40, 50, 80, 150, 302.5, 0, 879, 131, 809, 52.1°
2018-06-12 16:04:19, Vatican, 41.9029, 12.4534, 30, 37, 49, 61, 97, 183, 315.8, 14, 526, 263, 644, 49.3°
2018-06-12 16:04:23, Venice, 45.4408, 12.3155, 32, 38, 51, 64, 102, 192, 318, 1, 832, 133, 731, 48.5°
2018-06-12 16:04:26, Milan, 45.4642, 9.1901, 30, 36, 48, 60, 96, 180, 321.5, 46, 60, 371, 415, 50.5°
2018-06-12 16:04:29, Hamburg, 53.5511, 9.9937, 37, 45, 60, 75, 119, 224, 338.1, 56, 12, 310, 319, 46.7°
2018-06-12 16:04:33, Tirana, 41.3275, 19.8187, 39, 47, 62, 78, 125, 234, 325, 1, 804, 131, 663, 44.0°
2018-06-12 16:04:35, Belgrade, 44.7866, 20.4489, 41, 49, 66, 82, 132, 247, 327.6, 6, 832, 119, 654, 43.0°
2018-06-12 16:04:39, Budapest, 47.4979, 19.0402, 42, 50, 66, 83, 133, 249, 330.2, 1, 821, 125, 660, 43.4°
2018-06-12 16:04:44, Warsaw, 52.2297, 21.0122, 48, 57, 77, 96, 153, 287, 343.9, 1, 827, 116, 630, 41.0°
2018-06-12 16:04:47, Alexandria, 31.2001, 29.9187, 58, 70, 94, 117, 187, 351, 306.7, 4, 703, 133, 515, 35.7°
2018-06-12 17:04:51, Istanbul, 41.0082, 28.9784, 59, 71, 94, 118, 188, 353, 341.1, 5, 802, 110, 563, 37.1°
2018-06-12 17:04:54, Odesa, 46.4825, 30.7233, 66, 79, 105, 132, 211, 395, 340.8, 12, 767, 112, 530, 35.6°
2018-06-12 17:04:57, Kiev, 50.4501, 30.5234, 68, 82, 110, 137, 219, 411, 352.4, 24, 258, 267, 405, 35.5°
2018-06-12 17:05:00, St.Peterburg, 59.9343, 30.3351, 70, 84, 112, 140, 224, 421, 340.9, 40, 74, 273, 313, 34.0°
