Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
6/6/2018 16:12, Herzliya,32.1592,34.8071,45,54,72,91,145,272,341.9,4,836,123,671, 42.2°
6/6/2018 14:12, Dakar,14.7167,17.4677,21,25,34,42,68,127,278,1,912,133,873, 81.9°
6/6/2018 14:12, Conakry,9.6412,13.5784,20,24,32,40,64,121,273.8,3,826,167,851, 76.1°
6/6/2018 16:12, Nairobi,-1.2921,36.8219,58,70,93,116,186,349,242.9,54,15,230,238, 31.1°
6/6/2018 14:12, Oran,35.6971,-0.6308,19,22,30,37,60,112,329,1,906,159,999, 69.7°
6/6/2018 15:12, Valencia,39.4699,-0.3763,20,23,31,39,63,117,333.3,58,9,402,410, 67.2°
6/6/2018 15:12, Bordeaux,44.8378,-0.5792,21,26,34,43,68,128,335,37,129,489,603, 63.4°
6/6/2018 15:12, Paris,48.8566,2.3522,24,29,38,48,77,144,340.5,22,380,378,699, 59.0°
6/6/2018 14:13, London,51.8074,-0.1278,25,30,40,50,81,151,338.4,0,937,130,908, 57.8°
6/6/2018 14:13, Tunis,33.8869,9.5375,21,25,33,42,67,125,327.8,2,851,170,918, 61.5°
6/6/2018 15:13, Vatican,41.9029,12.4534,26,31,41,52,82,155,344.7,14,892,141,880, 57.8°
6/6/2018 15:13, Venice,45.4408,12.3155,28,33,44,55,88,165,355.5,91,663,76,76, 56.1°
6/6/2018 15:13, Milan,45.4642,9.1901,26,31,41,52,82,155,344.6,23,339,397,678, 57.9°
6/6/2018 15:13, Hamburg,53.5511,9.9937,28,34,45,57,91,171,327.8,5,900,129,829, 52.3°
6/6/2018 15:13, Tirana,41.3275,19.8187,29,35,47,59,94,176,335.6,73,2,217,218, 52.9°
6/6/2018 15:13, Belgrade,44.7866,20.4489,34,41,54,68,108,203,368.5,7,699,204,738, 51.2°
6/6/2018 15:13, Budapest,47.4979,19.0402,32,38,51,64,102,192,351.4,89,106,87,87, 51.0°
6/6/2018 15:13, Warsaw,52.2297,21.0122,35,42,56,70,112,211,333.1,1,901,120,768, 47.7°
6/6/2018 15:13, Alexandria,31.2001,29.9187,36,43,58,72,115,216,328.3,2,873,124,745, 46.1°
6/6/2018 16:13, Istanbul,41.0082,28.9784,38,46,61,77,123,230,346.5,1,832,134,722, 46.2°
6/6/2018 16:13, Odesa,46.4825,30.7233,43,52,69,86,138,259,342.1,1,826,129,683, 43.8°
6/6/2018 16:13, Kiev,50.4501,30.5234,44,53,71,89,142,266,335.2,3,879,113,698, 42.9°
6/6/2018 16:13, St.Peterburg,59.9343,30.3351,63,76,101,126,202,379,401.7,39,88,337,391, 39.5°
