Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-13 15:44:06, Herzliya, 32.1592, 34.8071, 33, 39, 52, 65, 104, 195, 323.9, 6, 851, 134, 763, 48.7°
2018-06-13 13:44:11, Dakar, 14.7167, 17.4677, 18, 22, 29, 37, 59, 110, 283, 3, 900, 146, 935, 79.5°
2018-06-13 13:44:14, Conakry, 9.6412, 13.5784, 17, 21, 28, 35, 55, 104, 275.5, 12, 896, 149, 942, 76.1°
2018-06-13 15:44:17, Nairobi, -1.2921, 36.8219, 40, 47, 63, 79, 126, 237, 242.8, 14, 573, 205, 550, 37.4°
2018-06-13 13:44:20, Oran, 35.6971, -0.6308, 17, 20, 27, 33, 53, 100, 319.5, 0, 914, 160, 1034, 74.6°
2018-06-13 14:44:23, Valencia, 39.4699, -0.3763, 19, 23, 31, 38, 61, 114, 345.8, 2, 883, 171, 998, 71.4°
2018-06-13 14:44:27, Bordeaux, 44.8378, -0.5792, 22, 26, 34, 43, 69, 129, 354.7, 40, 166, 442, 594, 66.7°
2018-06-13 14:44:30, Paris, 48.8566, 2.3522, 22, 26, 35, 44, 70, 131, 334, 53, 20, 424, 442, 62.3°
2018-06-13 13:44:33, London, 51.8074, -0.1278, 24, 29, 39, 49, 78, 146, 350.9, 28, 250, 459, 674, 60.5°
2018-06-13 13:44:37, Tunis, 33.8869, 9.5375, 17, 21, 27, 34, 55, 103, 307.3, 1, 908, 153, 998, 67.2°
2018-06-13 14:44:39, Vatican, 41.9029, 12.4534, 22, 26, 35, 43, 69, 130, 332.3, 29, 211, 478, 665, 62.9°
2018-06-13 14:44:44, Venice, 45.4408, 12.3155, 23, 28, 37, 47, 75, 140, 339.2, 3, 818, 176, 882, 60.7°
2018-06-13 14:44:47, Milan, 45.4642, 9.1901, 21, 26, 34, 43, 68, 128, 328.5, 30, 208, 471, 654, 62.3°
2018-06-13 14:44:50, Hamburg, 53.5511, 9.9937, 27, 32, 43, 54, 86, 161, 338.2, 54, 14, 381, 392, 55.7°
2018-06-13 14:44:54, Tirana, 41.3275, 19.8187, 24, 29, 38, 48, 77, 144, 331.6, 16, 520, 316, 752, 58.4°
2018-06-13 14:44:56, Belgrade, 44.7866, 20.4489, 25, 30, 41, 51, 81, 152, 331.1, 70, 3, 251, 254, 56.4°
2018-06-13 14:44:59, Budapest, 47.4979, 19.0402, 26, 31, 42, 52, 84, 157, 331, 66, 4, 285, 288, 55.8°
2018-06-13 14:45:03, Warsaw, 52.2297, 21.0122, 29, 35, 47, 58, 93, 175, 333.2, 66, 4, 269, 271, 52.0°
2018-06-13 14:45:06, Alexandria, 31.2001, 29.9187, 26, 32, 42, 53, 84, 158, 306.7, 1, 886, 134, 836, 52.7°
2018-06-13 15:45:09, Istanbul, 41.0082, 28.9784, 30, 36, 48, 60, 96, 180, 341.1, 1, 886, 132, 819, 52.0°
2018-06-13 15:45:12, Odesa, 46.4825, 30.7233, 34, 41, 55, 68, 109, 205, 347.6, 13, 548, 259, 666, 49.1°
2018-06-13 15:45:14, Kiev, 50.4501, 30.5234, 37, 44, 59, 74, 118, 221, 346.2, 8, 679, 198, 693, 47.8°
2018-06-13 15:45:17, St.Peterburg, 59.9343, 30.3351, 45, 54, 72, 90, 144, 269, 353.1, 29, 293, 300, 498, 43.3°
