Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-11 10:00:34, Herzliya, 32.1592, 34.8071, 24, 29, 38, 48, 76, 143, 290.8, 7, 722, 215, 822, 53.8°
2018-06-11 08:00:39, Dakar, 14.7167, 17.4677, 52, 63, 84, 104, 167, 313, 277.6, 10, 606, 192, 575, 4.0°
2018-06-11 08:00:43, Conakry, 9.6412, 13.5784, 72, 86, 115, 143, 229, 430, 272.1, 37, 90, 293, 343, 5.4°
2018-06-11 10:00:48, Nairobi, -1.2921, 36.8219, 28, 34, 45, 56, 90, 169, 257.8, 2, 896, 129, 803, 45.9°
2018-06-11 08:00:55, Oran, 35.6971, -0.6308, 147, 176, 235, 294, 470, 881, 337.9, 0, 785, 92, 466, 24.8°
2018-06-11 09:01:01, Valencia, 39.4699, -0.3763, 125, 151, 201, 251, 401, 753, 315.3, 0, 805, 90, 478, 25.7°
2018-06-11 09:01:07, Bordeaux, 44.8378, -0.5792, 119, 143, 191, 239, 382, 716, 326.9, 62, 7, 179, 183, 26.4°
2018-06-11 09:01:13, Paris, 48.8566, 2.3522, 99, 119, 158, 198, 316, 593, 317.7, 47, 38, 248, 267, 28.8°
2018-06-11 08:01:17, London, 51.8074, -0.1278, 117, 140, 187, 234, 374, 701, 346.3, 9, 613, 146, 452, 27.3°
2018-06-11 08:01:23, Tunis, 33.8869, 9.5375, 73, 88, 117, 147, 235, 441, 315.2, 13, 500, 208, 503, 33.7°
2018-06-11 09:01:26, Vatican, 41.9029, 12.4534, 61, 73, 97, 121, 194, 363, 315.8, 1, 831, 113, 635, 35.7°
2018-06-11 09:01:31, Venice, 45.4408, 12.3155, 61, 73, 98, 122, 196, 367, 318, 6, 691, 154, 585, 35.6°
2018-06-11 09:01:35, Milan, 45.4642, 9.1901, 67, 81, 108, 135, 216, 404, 310, 40, 76, 311, 356, 33.4°
2018-06-11 09:01:40, Hamburg, 53.5511, 9.9937, 73, 88, 117, 147, 235, 441, 335, 41, 71, 311, 352, 33.5°
