Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-13 14:43:55, Herzliya, 32.1592, 34.8071, 21, 26, 34, 43, 69, 129, 323.9, 1, 843, 165, 898, 61.4°
2018-06-13 12:43:59, Dakar, 14.7167, 17.4677, 14, 17, 23, 29, 46, 86, 283, 2, 919, 156, 1037, 68.0°
2018-06-13 12:44:02, Conakry, 9.6412, 13.5784, 14, 17, 23, 28, 45, 84, 275.5, 12, 912, 157, 1028, 68.2°
2018-06-13 14:44:05, Nairobi, -1.2921, 36.8219, 22, 27, 35, 44, 71, 133, 242.8, 29, 246, 405, 591, 49.8°
2018-06-13 12:44:08, Oran, 35.6971, -0.6308, 16, 19, 26, 32, 52, 97, 319.5, 0, 916, 161, 1050, 76.9°
2018-06-13 13:44:11, Valencia, 39.4699, -0.3763, 19, 22, 30, 37, 59, 111, 345.8, 28, 927, 153, 1038, 73.3°
2018-06-13 13:44:14, Bordeaux, 44.8378, -0.5792, 21, 25, 33, 41, 66, 124, 354.7, 23, 610, 207, 771, 68.1°
2018-06-13 13:44:17, Paris, 48.8566, 2.3522, 21, 25, 33, 42, 67, 125, 334, 62, 6, 361, 366, 64.3°
2018-06-13 12:44:20, London, 51.8074, -0.1278, 24, 28, 38, 47, 76, 142, 350.9, 54, 16, 418, 432, 61.5°
2018-06-13 12:44:23, Tunis, 33.8869, 9.5375, 15, 18, 24, 30, 49, 91, 307.3, 1, 916, 160, 1053, 75.4°
2018-06-13 13:44:26, Vatican, 41.9029, 12.4534, 19, 22, 30, 37, 59, 111, 332.3, 15, 536, 345, 845, 70.0°
2018-06-13 13:44:29, Venice, 45.4408, 12.3155, 20, 24, 33, 41, 65, 122, 339.2, 24, 898, 153, 973, 66.8°
2018-06-13 13:44:32, Milan, 45.4642, 9.1901, 19, 23, 31, 38, 62, 115, 328.5, 33, 161, 512, 660, 67.3°
2018-06-13 13:44:35, Hamburg, 53.5511, 9.9937, 24, 29, 38, 48, 77, 143, 338.2, 66, 3, 307, 310, 59.3°
2018-06-13 13:44:38, Tirana, 41.3275, 19.8187, 19, 23, 31, 39, 62, 117, 331.6, 20, 421, 401, 786, 67.5°
2018-06-13 13:44:41, Belgrade, 44.7866, 20.4489, 21, 25, 33, 41, 66, 124, 331.1, 15, 550, 320, 812, 64.5°
2018-06-13 13:44:45, Budapest, 47.4979, 19.0402, 22, 26, 35, 43, 69, 130, 331, 63, 5, 342, 346, 62.9°
2018-06-13 13:44:48, Warsaw, 52.2297, 21.0122, 24, 29, 39, 48, 77, 145, 333.2, 54, 16, 399, 413, 58.1°
2018-06-13 13:44:51, Alexandria, 31.2001, 29.9187, 18, 22, 29, 37, 59, 110, 306.7, 0, 914, 148, 972, 65.5°
2018-06-13 14:44:54, Istanbul, 41.0082, 28.9784, 22, 27, 36, 45, 72, 134, 341.1, 0, 911, 143, 940, 62.4°
2018-06-13 14:44:56, Odesa, 46.4825, 30.7233, 25, 30, 41, 51, 81, 152, 347.6, 4, 777, 187, 840, 58.2°
2018-06-13 14:44:59, Kiev, 50.4501, 30.5234, 28, 33, 44, 55, 88, 166, 346.2, 14, 545, 291, 737, 55.8°
2018-06-13 14:45:02, St.Peterburg, 59.9343, 30.3351, 36, 43, 58, 72, 116, 217, 353.1, 48, 37, 377, 405, 48.9°
