Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-11 16:02:13, Herzliya, 32.1592, 34.8071, 34, 41, 54, 68, 109, 204, 290.8, 2, 789, 136, 658, 44.8°
2018-06-11 14:02:17, Dakar, 14.7167, 17.4677, 20, 24, 32, 40, 64, 119, 277.6, 2, 895, 137, 865, 81.4°
2018-06-11 14:02:20, Conakry, 9.6412, 13.5784, 18, 22, 29, 37, 59, 110, 272.1, 54, 15, 388, 400, 76.3°
2018-06-11 16:02:23, Nairobi, -1.2921, 36.8219, 54, 65, 87, 109, 174, 326, 257.8, 33, 848, 92, 523, 33.5°
2018-06-11 14:02:25, Oran, 35.6971, -0.6308, 19, 22, 30, 37, 59, 111, 337.9, 2, 877, 171, 987, 71.9°
2018-06-11 15:02:28, Valencia, 39.4699, -0.3763, 18, 21, 28, 35, 57, 106, 315.3, 7, 767, 222, 922, 69.1°
2018-06-11 15:02:31, Bordeaux, 44.8378, -0.5792, 20, 24, 32, 40, 64, 119, 326.9, 63, 6, 347, 352, 65.0°
2018-06-11 15:02:34, Paris, 48.8566, 2.3522, 22, 26, 34, 43, 69, 129, 317.7, 68, 3, 278, 280, 60.6°
2018-06-11 14:02:37, London, 51.8074, -0.1278, 25, 30, 40, 51, 81, 152, 346.3, 0, 928, 131, 910, 59.2°
2018-06-11 14:02:40, Tunis, 33.8869, 9.5375, 19, 23, 30, 38, 61, 114, 315.2, 2, 909, 146, 952, 63.8°
2018-06-11 15:02:43, Vatican, 41.9029, 12.4534, 22, 26, 35, 44, 70, 132, 315.8, 4, 803, 177, 849, 59.9°
2018-06-11 15:02:46, Venice, 45.4408, 12.3155, 23, 27, 37, 46, 73, 137, 318, 1, 877, 142, 857, 58.1°
2018-06-11 15:02:49, Milan, 45.4642, 9.1901, 22, 26, 34, 43, 69, 129, 310, 29, 264, 406, 626, 59.8°
2018-06-11 15:02:51, Hamburg, 53.5511, 9.9937, 28, 34, 45, 57, 91, 170, 335, 16, 516, 294, 698, 53.9°
2018-06-11 15:02:55, Tirana, 41.3275, 19.8187, 26, 31, 42, 52, 83, 156, 330, 14, 546, 280, 710, 55.1°
2018-06-11 15:02:58, Belgrade, 44.7866, 20.4489, 29, 35, 47, 59, 94, 177, 346.9, 9, 663, 218, 727, 53.4°
2018-06-11 15:03:00, Budapest, 47.4979, 19.0402, 28, 33, 44, 55, 89, 166, 329.7, 18, 454, 313, 661, 53.0°
2018-06-11 15:03:06, Warsaw, 52.2297, 21.0122, 33, 40, 53, 66, 106, 198, 338.5, 17, 460, 293, 628, 49.5°
2018-06-11 15:03:11, Alexandria, 31.2001, 29.9187, 29, 34, 46, 57, 91, 171, 289.1, 2, 806, 146, 722, 48.7°
2018-06-11 16:03:14, Istanbul, 41.0082, 28.9784, 31, 38, 50, 63, 100, 188, 313.3, 1, 844, 131, 733, 48.5°
2018-06-11 16:03:17, Odesa, 46.4825, 30.7233, 38, 46, 61, 76, 122, 229, 345.6, 1, 810, 135, 688, 46.0°
2018-06-11 16:03:19, Kiev, 50.4501, 30.5234, 42, 51, 67, 84, 135, 253, 348.5, 13, 542, 235, 596, 44.9°
2018-06-11 16:03:22, St.Peterburg, 59.9343, 30.3351, 48, 58, 77, 97, 155, 290, 346.1, 34, 116, 345, 417, 41.2°
