Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-17 16:31:25, Herzliya, 32.1592, 34.8071, 46, 55, 74, 92, 147, 276, 303.9, 4, 786, 117, 574, 39.0°
2018-06-17 14:31:29, Dakar, 14.7167, 17.4677, 24, 29, 39, 48, 77, 145, 276.9, 7, 856, 132, 767, 80.0°
2018-06-17 14:31:33, Conakry, 9.6412, 13.5784, 22, 27, 36, 45, 72, 135, 268.4, 79, 602, 169, 169, 73.7°
2018-06-17 16:31:36, Nairobi, -1.2921, 36.8219, 81, 97, 130, 162, 260, 487, 247.5, 64, 5, 142, 144, 27.2°
2018-06-17 14:31:39, Oran, 35.6971, -0.6308, 19, 23, 30, 38, 60, 113, 322.3, 1, 904, 148, 961, 67.3°
2018-06-17 15:31:43, Valencia, 39.4699, -0.3763, 20, 24, 32, 40, 63, 119, 325, 1, 900, 148, 942, 65.2°
2018-06-17 15:31:46, Bordeaux, 44.8378, -0.5792, 23, 28, 37, 46, 73, 138, 348.4, 7, 754, 207, 853, 62.0°
2018-06-17 15:31:50, Paris, 48.8566, 2.3522, 26, 31, 42, 52, 84, 157, 347.1, 28, 225, 436, 620, 57.8°
2018-06-17 14:31:53, London, 51.8074, -0.1278, 30, 36, 48, 60, 95, 179, 378.2, 59, 8, 350, 357, 56.9°
2018-06-17 14:31:56, Tunis, 33.8869, 9.5375, 24, 29, 38, 48, 76, 143, 345.2, 1, 890, 140, 883, 58.7°
2018-06-17 15:32:01, Vatican, 41.9029, 12.4534, 28, 33, 44, 55, 89, 166, 347.8, 5, 765, 179, 782, 55.4°
2018-06-17 15:32:05, Venice, 45.4408, 12.3155, 28, 34, 45, 57, 91, 170, 344.4, 5, 854, 140, 804, 54.1°
2018-06-17 15:32:08, Milan, 45.4642, 9.1901, 26, 31, 42, 52, 84, 157, 339.2, 5, 875, 138, 834, 56.0°
2018-06-17 15:32:11, Hamburg, 53.5511, 9.9937, 30, 37, 49, 61, 98, 183, 336.3, 45, 43, 398, 431, 51.0°
2018-06-17 15:32:16, Tirana, 41.3275, 19.8187, 32, 39, 52, 65, 103, 194, 342.3, 60, 8, 291, 297, 50.3°
2018-06-17 15:32:20, Belgrade, 44.7866, 20.4489, 34, 41, 54, 68, 109, 204, 335.2, 32, 142, 392, 494, 48.9°
2018-06-17 15:32:23, Budapest, 47.4979, 19.0402, 34, 41, 55, 68, 109, 205, 347, 11, 617, 220, 663, 49.0°
2018-06-17 15:32:27, Warsaw, 52.2297, 21.0122, 38, 46, 61, 76, 122, 228, 343.9, 15, 497, 256, 595, 46.0°
2018-06-17 15:32:31, Alexandria, 31.2001, 29.9187, 37, 45, 60, 74, 119, 223, 288.4, 4, 830, 119, 648, 42.8°
2018-06-17 16:32:34, Istanbul, 41.0082, 28.9784, 42, 51, 67, 84, 135, 253, 334.9, 61, 6, 248, 252, 43.5°
2018-06-17 16:32:37, Odesa, 46.4825, 30.7233, 48, 57, 77, 96, 153, 287, 343, 59, 10, 243, 249, 41.5°
2018-06-17 16:32:40, Kiev, 50.4501, 30.5234, 52, 63, 84, 105, 167, 314, 354.1, 13, 515, 218, 533, 40.9°
2018-06-17 16:32:44, St.Peterburg, 59.9343, 30.3351, 55, 66, 88, 110, 176, 331, 338.5, 2, 761, 125, 572, 38.2°
