Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-13 13:43:49, Herzliya, 32.1592, 34.8071, 17, 21, 27, 34, 55, 103, 323.9, 4, 824, 195, 980, 73.4°
2018-06-13 11:43:53, Dakar, 14.7167, 17.4677, 13, 16, 21, 27, 43, 80, 283, 2, 923, 160, 1068, 54.6°
2018-06-13 11:43:55, Conakry, 9.6412, 13.5784, 14, 16, 22, 27, 44, 82, 275.5, 11, 915, 158, 1039, 55.9°
2018-06-13 13:43:58, Nairobi, -1.2921, 36.8219, 16, 19, 25, 31, 50, 93, 242.8, 38, 103, 501, 590, 60.0°
2018-06-13 11:44:01, Oran, 35.6971, -0.6308, 18, 22, 29, 37, 58, 110, 319.5, 0, 913, 154, 1008, 68.9°
2018-06-13 12:44:03, Valencia, 39.4699, -0.3763, 21, 25, 33, 42, 67, 125, 345.8, 19, 931, 143, 1002, 66.9°
2018-06-13 12:44:06, Bordeaux, 44.8378, -0.5792, 23, 28, 37, 46, 73, 138, 354.7, 5, 804, 199, 918, 63.1°
2018-06-13 12:44:08, Paris, 48.8566, 2.3522, 22, 27, 36, 45, 72, 134, 334, 69, 2, 284, 286, 61.2°
2018-06-13 11:44:12, London, 51.8074, -0.1278, 26, 32, 42, 53, 84, 158, 350.9, 5, 806, 182, 867, 58.1°
2018-06-13 11:44:15, Tunis, 33.8869, 9.5375, 15, 19, 25, 31, 50, 93, 307.3, 1, 915, 158, 1047, 74.5°
2018-06-13 12:44:19, Vatican, 41.9029, 12.4534, 19, 22, 30, 37, 59, 111, 332.3, 11, 902, 157, 1005, 70.6°
2018-06-13 12:44:22, Venice, 45.4408, 12.3155, 20, 24, 32, 40, 64, 120, 339.2, 25, 890, 156, 976, 67.2°
2018-06-13 12:44:25, Milan, 45.4642, 9.1901, 20, 24, 31, 39, 63, 118, 328.5, 47, 41, 477, 514, 66.4°
2018-06-13 12:44:28, Hamburg, 53.5511, 9.9937, 25, 29, 39, 49, 79, 147, 338.2, 59, 8, 359, 366, 58.9°
2018-06-13 12:44:31, Tirana, 41.3275, 19.8187, 18, 22, 29, 36, 58, 109, 331.6, 30, 217, 508, 714, 71.9°
2018-06-13 12:44:34, Belgrade, 44.7866, 20.4489, 19, 23, 31, 38, 61, 115, 331.1, 12, 618, 297, 867, 68.4°
2018-06-13 12:44:36, Budapest, 47.4979, 19.0402, 20, 24, 32, 40, 65, 121, 331, 51, 23, 457, 478, 65.7°
2018-06-13 12:44:38, Warsaw, 52.2297, 21.0122, 23, 27, 37, 46, 73, 137, 333.2, 55, 15, 404, 417, 60.9°
2018-06-13 12:44:41, Alexandria, 31.2001, 29.9187, 15, 18, 24, 31, 49, 92, 306.7, 0, 922, 157, 1052, 77.3°
2018-06-13 13:44:44, Istanbul, 41.0082, 28.9784, 19, 23, 31, 38, 61, 115, 341.1, 0, 922, 150, 1011, 70.3°
2018-06-13 13:44:47, Odesa, 46.4825, 30.7233, 22, 26, 35, 44, 70, 131, 347.6, 2, 874, 158, 944, 64.8°
2018-06-13 13:44:49, Kiev, 50.4501, 30.5234, 23, 28, 37, 47, 75, 140, 346.2, 36, 117, 492, 593, 61.3°
2018-06-13 13:44:52, St.Peterburg, 59.9343, 30.3351, 31, 37, 50, 62, 100, 187, 353.1, 50, 51, 380, 420, 52.4°
