Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-17 14:31:04, Herzliya, 32.1592, 34.8071, 19, 22, 30, 37, 59, 111, 303.9, 1, 890, 147, 922, 64.3°
2018-06-17 12:31:08, Dakar, 14.7167, 17.4677, 13, 16, 22, 27, 43, 81, 276.9, 4, 907, 158, 1031, 65.0°
2018-06-17 12:31:11, Conakry, 9.6412, 13.5784, 13, 16, 21, 27, 43, 80, 268.4, 70, 2, 308, 310, 65.5°
2018-06-17 14:31:14, Nairobi, -1.2921, 36.8219, 20, 24, 33, 41, 65, 122, 247.5, 74, 1, 211, 212, 52.2°
2018-06-17 12:31:17, Oran, 35.6971, -0.6308, 17, 20, 27, 33, 53, 100, 322.3, 0, 921, 157, 1051, 75.9°
2018-06-17 13:31:20, Valencia, 39.4699, -0.3763, 17, 21, 28, 35, 56, 105, 325, 0, 931, 150, 1039, 72.6°
2018-06-17 13:31:23, Bordeaux, 44.8378, -0.5792, 21, 25, 33, 41, 66, 124, 348.4, 26, 273, 480, 733, 67.6°
2018-06-17 13:31:26, Paris, 48.8566, 2.3522, 22, 26, 35, 44, 70, 131, 347.1, 39, 103, 486, 579, 64.2°
2018-06-17 12:31:29, London, 51.8074, -0.1278, 27, 32, 43, 53, 85, 160, 378.2, 50, 25, 448, 471, 61.3°
2018-06-17 12:31:32, Tunis, 33.8869, 9.5375, 17, 21, 28, 35, 55, 104, 345.2, 1, 912, 160, 1049, 76.4°
2018-06-17 13:31:35, Vatican, 41.9029, 12.4534, 19, 23, 31, 38, 62, 115, 347.8, 11, 907, 153, 1000, 71.0°
2018-06-17 13:31:38, Venice, 45.4408, 12.3155, 20, 24, 33, 41, 65, 122, 344.4, 5, 896, 153, 973, 67.6°
2018-06-17 13:31:40, Milan, 45.4642, 9.1901, 20, 24, 32, 40, 64, 120, 339.2, 3, 912, 148, 986, 67.9°
2018-06-17 13:31:43, Hamburg, 53.5511, 9.9937, 24, 29, 38, 48, 76, 143, 336.3, 40, 82, 477, 547, 59.8°
2018-06-17 13:31:45, Tirana, 41.3275, 19.8187, 20, 23, 31, 39, 63, 117, 342.3, 51, 23, 456, 477, 69.2°
2018-06-17 13:31:48, Belgrade, 44.7866, 20.4489, 20, 24, 32, 40, 64, 121, 335.2, 11, 620, 284, 840, 66.0°
2018-06-17 13:31:51, Budapest, 47.4979, 19.0402, 22, 26, 35, 44, 70, 131, 347, 12, 900, 145, 940, 64.1°
2018-06-17 13:31:54, Warsaw, 52.2297, 21.0122, 24, 29, 39, 49, 78, 146, 343.9, 44, 56, 452, 500, 59.3°
2018-06-17 13:31:56, Alexandria, 31.2001, 29.9187, 16, 19, 26, 32, 52, 97, 288.4, 1, 897, 152, 966, 68.4°
2018-06-17 14:31:59, Istanbul, 41.0082, 28.9784, 21, 25, 33, 42, 67, 125, 334.9, 82, 27, 168, 168, 64.7°
2018-06-17 14:32:02, Odesa, 46.4825, 30.7233, 24, 28, 38, 47, 76, 142, 343, 64, 5, 307, 311, 60.2°
2018-06-17 14:32:05, Kiev, 50.4501, 30.5234, 27, 32, 43, 53, 85, 160, 354.1, 73, 1, 231, 232, 57.4°
2018-06-17 14:32:08, St.Peterburg, 59.9343, 30.3351, 32, 38, 51, 64, 102, 191, 338.5, 21, 356, 343, 608, 50.0°
