Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-12 13:02:42, Herzliya, 32.1592, 34.8071, 15, 18, 24, 30, 47, 89, 304.4, 3, 819, 204, 1002, 79.7°
2018-06-12 11:02:47, Dakar, 14.7167, 17.4677, 14, 16, 22, 27, 44, 82, 275.7, 1, 927, 157, 1061, 45.2°
2018-06-12 11:02:52, Conakry, 9.6412, 13.5784, 15, 18, 24, 30, 48, 90, 275.5, 56, 11, 429, 440, 46.8°
2018-06-12 13:02:56, Nairobi, -1.2921, 36.8219, 14, 17, 23, 28, 45, 85, 242.8, 37, 117, 525, 629, 64.5°
2018-06-12 11:02:59, Oran, 35.6971, -0.6308, 21, 25, 34, 42, 68, 127, 319.4, 0, 912, 146, 967, 61.3°
2018-06-12 12:03:03, Valencia, 39.4699, -0.3763, 23, 28, 37, 46, 74, 138, 335.9, 0, 921, 141, 958, 60.2°
2018-06-12 12:03:06, Bordeaux, 44.8378, -0.5792, 27, 33, 44, 55, 87, 164, 361.9, 60, 8, 361, 368, 57.5°
2018-06-12 12:03:09, Paris, 48.8566, 2.3522, 26, 31, 41, 51, 82, 154, 334, 65, 4, 310, 314, 56.7°
2018-06-12 11:03:12, London, 51.8074, -0.1278, 30, 36, 48, 60, 95, 179, 350.9, 67, 3, 286, 288, 53.8°
2018-06-12 11:03:16, Tunis, 33.8869, 9.5375, 17, 20, 27, 34, 54, 101, 302.5, 0, 917, 153, 1023, 68.7°
2018-06-12 12:03:19, Vatican, 41.9029, 12.4534, 19, 22, 30, 37, 60, 112, 315.8, 3, 860, 173, 971, 66.7°
2018-06-12 12:03:22, Venice, 45.4408, 12.3155, 20, 24, 32, 40, 64, 121, 318, 26, 258, 469, 705, 63.9°
2018-06-12 12:03:25, Milan, 45.4642, 9.1901, 21, 25, 33, 42, 67, 125, 321.5, 64, 10, 332, 341, 62.5°
2018-06-12 12:03:28, Hamburg, 53.5511, 9.9937, 26, 31, 42, 52, 83, 156, 338.1, 58, 9, 365, 372, 56.4°
2018-06-12 12:03:31, Tirana, 41.3275, 19.8187, 18, 22, 29, 36, 58, 108, 325, 1, 916, 153, 1017, 70.2°
2018-06-12 12:03:34, Belgrade, 44.7866, 20.4489, 19, 23, 31, 38, 61, 115, 327.6, 2, 907, 152, 990, 67.2°
2018-06-12 12:03:37, Budapest, 47.4979, 19.0402, 21, 25, 33, 41, 66, 123, 330.2, 7, 901, 150, 966, 64.4°
2018-06-12 12:03:40, Warsaw, 52.2297, 21.0122, 24, 28, 38, 47, 76, 142, 343.9, 23, 326, 425, 709, 60.3°
2018-06-12 12:03:45, Alexandria, 31.2001, 29.9187, 15, 18, 24, 29, 47, 88, 306.7, 1, 886, 174, 1045, 81.9°
2018-06-12 13:03:48, Istanbul, 41.0082, 28.9784, 19, 22, 30, 37, 59, 111, 341.1, 1, 928, 151, 1029, 72.1°
2018-06-12 13:03:50, Odesa, 46.4825, 30.7233, 20, 25, 33, 41, 66, 123, 340.8, 5, 898, 152, 969, 66.6°
2018-06-12 13:03:54, Kiev, 50.4501, 30.5234, 23, 28, 37, 47, 74, 140, 352.4, 20, 410, 389, 750, 62.7°
2018-06-12 13:03:57, St.Peterburg, 59.9343, 30.3351, 29, 35, 46, 58, 92, 173, 340.9, 44, 50, 422, 462, 53.2°
