Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-13 11:43:25, Herzliya, 32.1592, 34.8071, 17, 20, 27, 34, 54, 101, 323.9, 1, 882, 170, 1020, 74.5°
2018-06-13 09:43:30, Dakar, 14.7167, 17.4677, 20, 24, 32, 40, 63, 119, 283, 2, 900, 141, 916, 27.0°
2018-06-13 09:43:32, Conakry, 9.6412, 13.5784, 22, 27, 36, 45, 72, 134, 275.5, 14, 537, 288, 723, 28.7°
2018-06-13 11:43:35, Nairobi, -1.2921, 36.8219, 15, 18, 24, 30, 47, 89, 242.8, 25, 346, 438, 745, 62.7°
2018-06-13 09:43:39, Oran, 35.6971, -0.6308, 36, 44, 58, 73, 117, 219, 319.5, 0, 881, 122, 761, 45.4°
2018-06-13 10:43:42, Valencia, 39.4699, -0.3763, 40, 48, 64, 80, 128, 239, 345.8, 1, 879, 122, 756, 45.4°
2018-06-13 10:43:44, Bordeaux, 44.8378, -0.5792, 43, 52, 69, 86, 138, 258, 354.7, 4, 880, 117, 742, 44.4°
2018-06-13 10:43:47, Paris, 48.8566, 2.3522, 38, 46, 62, 77, 123, 231, 334, 42, 61, 390, 435, 45.4°
2018-06-13 09:43:50, London, 51.8074, -0.1278, 47, 56, 75, 93, 149, 280, 350.9, 0, 886, 113, 727, 43.1°
2018-06-13 09:43:53, Tunis, 33.8869, 9.5375, 26, 31, 41, 51, 82, 153, 307.3, 1, 883, 136, 855, 54.0°
2018-06-13 10:43:57, Vatican, 41.9029, 12.4534, 27, 33, 43, 54, 87, 163, 332.3, 10, 658, 236, 776, 54.4°
2018-06-13 10:44:00, Venice, 45.4408, 12.3155, 30, 36, 48, 59, 95, 178, 339.2, 28, 882, 135, 843, 53.0°
2018-06-13 10:44:02, Milan, 45.4642, 9.1901, 31, 37, 49, 61, 98, 184, 328.5, 58, 10, 333, 341, 50.9°
2018-06-13 10:44:05, Hamburg, 53.5511, 9.9937, 36, 43, 57, 72, 115, 215, 338.2, 35, 127, 416, 512, 47.9°
2018-06-13 10:44:07, Tirana, 41.3275, 19.8187, 23, 28, 37, 47, 75, 140, 331.6, 13, 599, 283, 804, 59.7°
2018-06-13 10:44:10, Belgrade, 44.7866, 20.4489, 24, 29, 38, 48, 77, 144, 331.1, 2, 844, 162, 884, 58.3°
2018-06-13 10:44:14, Budapest, 47.4979, 19.0402, 26, 31, 42, 52, 84, 157, 331, 26, 282, 418, 654, 56.0°
2018-06-13 10:44:16, Warsaw, 52.2297, 21.0122, 28, 34, 45, 56, 90, 169, 333.2, 21, 373, 370, 673, 54.0°
2018-06-13 10:44:19, Alexandria, 31.2001, 29.9187, 16, 20, 26, 33, 53, 99, 306.7, 0, 914, 153, 1020, 71.4°
2018-06-13 11:44:22, Istanbul, 41.0082, 28.9784, 21, 25, 34, 42, 67, 126, 341.1, 0, 919, 146, 984, 65.6°
2018-06-13 11:44:24, Odesa, 46.4825, 30.7233, 23, 27, 37, 46, 73, 137, 347.6, 3, 879, 153, 938, 62.5°
2018-06-13 11:44:26, Kiev, 50.4501, 30.5234, 25, 30, 39, 49, 79, 148, 346.2, 35, 118, 485, 587, 59.3°
2018-06-13 11:44:29, St.Peterburg, 59.9343, 30.3351, 32, 39, 52, 65, 103, 194, 353.1, 20, 425, 330, 660, 51.0°
