Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-14 10:47:50, Herzliya, 32.1592, 34.8071, 20, 24, 33, 41, 65, 122, 321.5, 1, 901, 147, 952, 63.6°
2018-06-14 08:47:55, Dakar, 14.7167, 17.4677, 30, 36, 48, 59, 95, 178, 279.2, 3, 858, 124, 740, 14.3°
2018-06-14 08:47:58, Conakry, 9.6412, 13.5784, 39, 46, 62, 77, 124, 232, 273.5, 46, 37, 326, 350, 15.9°
2018-06-14 10:48:01, Nairobi, -1.2921, 36.8219, 19, 22, 30, 37, 59, 111, 242.6, 59, 10, 359, 368, 54.6°
2018-06-14 08:48:05, Oran, 35.6971, -0.6308, 65, 78, 105, 131, 209, 392, 319.5, 5, 720, 133, 539, 34.2°
2018-06-14 09:48:07, Valencia, 39.4699, -0.3763, 70, 85, 113, 141, 225, 423, 341.3, 0, 852, 98, 580, 34.7°
2018-06-14 09:48:11, Bordeaux, 44.8378, -0.5792, 72, 86, 115, 144, 230, 432, 348.4, 17, 449, 222, 477, 34.7°
2018-06-14 09:48:14, Paris, 48.8566, 2.3522, 62, 74, 99, 124, 199, 372, 340.4, 30, 181, 312, 420, 36.4°
2018-06-14 08:48:17, London, 51.8074, -0.1278, 71, 86, 114, 143, 228, 428, 345.1, 57, 12, 239, 246, 34.6°
2018-06-14 08:48:19, Tunis, 33.8869, 9.5375, 41, 49, 65, 81, 130, 243, 310.8, 2, 830, 120, 680, 43.0°
2018-06-14 09:48:23, Vatican, 41.9029, 12.4534, 41, 49, 65, 81, 130, 244, 338.4, 18, 861, 119, 721, 44.3°
2018-06-14 09:48:25, Venice, 45.4408, 12.3155, 45, 54, 71, 89, 143, 268, 351.8, 72, 1, 195, 196, 43.7°
2018-06-14 09:48:31, Milan, 45.4642, 9.1901, 47, 57, 76, 94, 151, 283, 339.7, 17, 503, 230, 564, 41.5°
2018-06-14 09:48:35, Hamburg, 53.5511, 9.9937, 50, 59, 79, 99, 159, 297, 338.2, 4, 772, 139, 640, 40.3°
2018-06-14 09:48:38, Tirana, 41.3275, 19.8187, 32, 39, 52, 65, 103, 194, 331.6, 3, 808, 155, 771, 49.9°
2018-06-14 09:48:41, Belgrade, 44.7866, 20.4489, 32, 39, 51, 64, 103, 193, 330.1, 57, 12, 329, 338, 49.4°
2018-06-14 09:48:44, Budapest, 47.4979, 19.0402, 35, 42, 55, 69, 111, 208, 329.1, 80, 11, 153, 153, 47.7°
2018-06-14 09:48:47, Warsaw, 52.2297, 21.0122, 37, 44, 59, 74, 119, 222, 336.8, 20, 399, 316, 608, 47.0°
2018-06-14 09:48:51, Alexandria, 31.2001, 29.9187, 22, 27, 36, 45, 72, 134, 320, 0, 896, 142, 912, 59.8°
2018-06-14 10:48:54, Istanbul, 41.0082, 28.9784, 28, 33, 44, 55, 88, 166, 355.4, 2, 906, 134, 889, 56.6°
2018-06-14 10:48:57, Odesa, 46.4825, 30.7233, 27, 32, 43, 53, 85, 159, 335.6, 1, 886, 136, 866, 55.3°
2018-06-14 10:49:00, Kiev, 50.4501, 30.5234, 30, 36, 48, 61, 97, 182, 344.2, 12, 602, 254, 734, 53.1°
2018-06-14 10:49:03, St.Peterburg, 59.9343, 30.3351, 38, 46, 61, 77, 123, 230, 346.2, 6, 882, 120, 764, 46.9°
