Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-14 15:49:01, Herzliya, 32.1592, 34.8071, 34, 40, 54, 67, 108, 202, 321.5, 2, 855, 132, 769, 47.8°
2018-06-14 13:49:07, Dakar, 14.7167, 17.4677, 18, 22, 30, 37, 59, 111, 279.2, 8, 894, 147, 931, 80.1°
2018-06-14 13:49:10, Conakry, 9.6412, 13.5784, 18, 21, 28, 35, 56, 105, 273.5, 10, 658, 261, 844, 76.2°
2018-06-14 15:49:13, Nairobi, -1.2921, 36.8219, 42, 50, 67, 84, 134, 252, 242.6, 24, 305, 297, 481, 36.4°
2018-06-14 13:49:17, Oran, 35.6971, -0.6308, 17, 20, 27, 33, 53, 100, 319.5, 0, 931, 152, 1042, 74.0°
2018-06-14 14:49:20, Valencia, 39.4699, -0.3763, 19, 23, 31, 38, 61, 115, 341.3, 0, 938, 147, 1027, 70.9°
2018-06-14 14:49:22, Bordeaux, 44.8378, -0.5792, 21, 25, 34, 42, 67, 126, 348.4, 46, 41, 495, 532, 66.4°
2018-06-14 14:49:25, Paris, 48.8566, 2.3522, 23, 27, 37, 46, 73, 137, 340.4, 49, 28, 444, 468, 61.9°
2018-06-14 13:49:28, London, 51.8074, -0.1278, 24, 29, 39, 49, 78, 147, 345.1, 19, 476, 352, 762, 60.3°
2018-06-14 13:49:30, Tunis, 33.8869, 9.5375, 18, 21, 28, 35, 56, 106, 310.8, 2, 901, 156, 994, 66.4°
2018-06-14 14:49:33, Vatican, 41.9029, 12.4534, 22, 27, 35, 44, 71, 133, 338.4, 88, 71, 108, 108, 62.2°
2018-06-14 14:49:37, Venice, 45.4408, 12.3155, 24, 29, 39, 49, 78, 146, 351.8, 1, 862, 157, 901, 60.1°
2018-06-14 14:49:40, Milan, 45.4642, 9.1901, 23, 27, 36, 46, 73, 137, 339.7, 16, 895, 148, 931, 61.8°
2018-06-14 14:49:43, Hamburg, 53.5511, 9.9937, 27, 32, 43, 54, 86, 161, 338.2, 21, 364, 380, 680, 55.3°
2018-06-14 14:49:46, Tirana, 41.3275, 19.8187, 25, 30, 39, 49, 79, 148, 331.6, 83, 459, 146, 146, 57.6°
2018-06-14 14:49:51, Belgrade, 44.7866, 20.4489, 26, 31, 42, 52, 83, 157, 330.1, 42, 61, 453, 503, 55.7°
2018-06-14 14:49:54, Budapest, 47.4979, 19.0402, 26, 31, 42, 52, 83, 156, 329.1, 81, 87, 167, 167, 55.2°
2018-06-14 14:49:57, Warsaw, 52.2297, 21.0122, 30, 37, 49, 61, 98, 183, 336.8, 23, 322, 375, 626, 51.4°
2018-06-14 14:50:00, Alexandria, 31.2001, 29.9187, 29, 34, 46, 57, 92, 172, 320, 1, 882, 135, 834, 51.7°
2018-06-14 15:50:04, Istanbul, 41.0082, 28.9784, 32, 39, 52, 65, 104, 195, 355.4, 1, 867, 137, 811, 51.2°
2018-06-14 15:50:07, Odesa, 46.4825, 30.7233, 34, 41, 54, 68, 109, 204, 335.6, 1, 871, 128, 775, 48.4°
2018-06-14 15:50:10, Kiev, 50.4501, 30.5234, 37, 44, 58, 73, 117, 219, 344.2, 34, 130, 405, 499, 47.1°
2018-06-14 15:50:13, St.Peterburg, 59.9343, 30.3351, 46, 55, 74, 92, 147, 277, 346.2, 14, 869, 116, 702, 42.8°
