Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-06 16:44:12, Herzliya, 32.1592, 34.8071, 66, 79, 106, 132, 211, 396, 341.9, 5, 796, 114, 566, 35.6°
2018-06-06 14:44:16, Dakar, 14.7167, 17.4677, 28, 34, 45, 57, 91, 170, 278, 2, 888, 125, 780, 78.3°
2018-06-06 14:44:19, Conakry, 9.6412, 13.5784, 26, 31, 41, 51, 82, 153, 273.8, 5, 777, 170, 758, 72.1°
2018-06-06 16:44:22, Nairobi, -1.2921, 36.8219, 103, 124, 165, 207, 331, 620, 242.9, 47, 28, 195, 206, 24.0°
2018-06-06 14:44:24, Oran, 35.6971, -0.6308, 20, 25, 33, 41, 66, 123, 329, 1, 903, 151, 955, 64.1°
2018-06-06 15:44:28, Valencia, 39.4699, -0.3763, 22, 26, 35, 43, 70, 130, 333.3, 78, 1, 203, 203, 62.2°
2018-06-06 15:44:31, Bordeaux, 44.8378, -0.5792, 24, 28, 38, 47, 76, 142, 335, 47, 51, 437, 480, 59.4°
2018-06-06 15:44:35, Paris, 48.8566, 2.3522, 27, 32, 43, 54, 86, 162, 340.5, 10, 656, 238, 770, 55.3°
2018-06-06 14:44:38, London, 51.8074, -0.1278, 28, 33, 44, 55, 89, 166, 338.4, 0, 927, 127, 871, 54.7°
2018-06-06 14:44:41, Tunis, 33.8869, 9.5375, 25, 30, 40, 50, 80, 150, 327.8, 11, 901, 137, 880, 55.4°
2018-06-06 15:44:44, Vatican, 41.9029, 12.4534, 30, 36, 48, 60, 97, 181, 344.7, 2, 843, 147, 803, 52.3°
2018-06-06 15:44:48, Venice, 45.4408, 12.3155, 32, 39, 52, 65, 104, 195, 355.5, 79, 1, 164, 165, 51.2°
2018-06-06 15:44:51, Milan, 45.4642, 9.1901, 29, 35, 47, 58, 93, 175, 344.6, 31, 191, 420, 570, 53.2°
2018-06-06 15:44:54, Hamburg, 53.5511, 9.9937, 33, 40, 53, 66, 106, 198, 327.8, 4, 892, 123, 780, 48.6°
2018-06-06 15:44:57, Tirana, 41.3275, 19.8187, 35, 42, 57, 71, 113, 212, 335.6, 60, 9, 290, 297, 47.1°
2018-06-06 15:45:00, Belgrade, 44.7866, 20.4489, 43, 51, 69, 86, 137, 257, 368.5, 18, 431, 293, 597, 45.9°
2018-06-06 15:45:04, Budapest, 47.4979, 19.0402, 39, 47, 62, 78, 125, 234, 351.4, 84, 122, 113, 113, 46.1°
2018-06-06 15:45:07, Warsaw, 52.2297, 21.0122, 42, 50, 67, 84, 134, 252, 333.1, 1, 881, 115, 703, 43.3°
2018-06-06 15:45:10, Alexandria, 31.2001, 29.9187, 50, 60, 81, 101, 161, 302, 328.3, 4, 842, 116, 646, 39.4°
2018-06-06 16:45:13, Istanbul, 41.0082, 28.9784, 51, 61, 81, 102, 162, 305, 346.5, 4, 740, 146, 616, 40.3°
2018-06-06 16:45:16, Odesa, 46.4825, 30.7233, 56, 67, 89, 111, 178, 334, 342.1, 1, 792, 123, 601, 38.5°
2018-06-06 16:45:19, Kiev, 50.4501, 30.5234, 54, 65, 87, 109, 174, 327, 335.2, 4, 850, 108, 619, 38.0°
2018-06-06 16:45:22, St.Peterburg, 59.9343, 30.3351, 79, 94, 126, 157, 252, 472, 401.7, 50, 62, 257, 293, 35.9°
