Local Time, Location, Latitude, Longitude, st1, st2, st3, st4, st5, st6, Ozone (Dobson), Cloud Coverage (%), DNI (W/m^2), DHI (W/m^2), GHI (W/m^2), Sun Altitude (Degree)
2018-06-07 11:46:41, Herzliya, 32.1592, 34.8071, 18, 22, 29, 36, 58, 108, 341.9, 0, 916, 158, 1041, 75.0°
2018-06-07 09:46:45, Dakar, 14.7167, 17.4677, 19, 23, 30, 38, 60, 113, 278, 0, 916, 138, 931, 28.0°
2018-06-07 09:46:47, Conakry, 9.6412, 13.5784, 21, 26, 34, 43, 69, 128, 273.8, 2, 843, 153, 840, 29.7°
2018-06-07 11:46:50, Nairobi, -1.2921, 36.8219, 14, 17, 23, 29, 46, 87, 242.9, 65, 3, 341, 345, 63.6°
2018-06-07 09:46:54, Oran, 35.6971, -0.6308, 36, 43, 58, 72, 116, 217, 329, 1, 891, 119, 766, 46.1°
2018-06-07 10:46:57, Valencia, 39.4699, -0.3763, 38, 46, 61, 76, 122, 229, 333.3, 0, 888, 120, 760, 46.0°
2018-06-07 10:46:59, Bordeaux, 44.8378, -0.5792, 40, 48, 64, 81, 129, 242, 335, 15, 521, 259, 625, 44.9°
2018-06-07 10:47:06, Paris, 48.8566, 2.3522, 39, 47, 63, 78, 125, 235, 340.5, 8, 689, 190, 686, 45.7°
2018-06-07 09:47:09, London, 51.8074, -0.1278, 43, 51, 68, 85, 137, 256, 338.4, 24, 316, 329, 547, 43.4°
2018-06-07 09:47:13, Tunis, 33.8869, 9.5375, 27, 32, 43, 53, 85, 160, 327.8, 10, 655, 235, 769, 54.7°
2018-06-07 10:47:16, Vatican, 41.9029, 12.4534, 28, 34, 45, 56, 90, 169, 344.7, 8, 712, 212, 792, 54.9°
2018-06-07 10:47:19, Venice, 45.4408, 12.3155, 30, 36, 49, 61, 97, 182, 355.5, 3, 809, 164, 813, 53.3°
2018-06-07 10:47:22, Milan, 45.4642, 9.1901, 31, 38, 50, 63, 100, 188, 344.6, 17, 487, 303, 685, 51.3°
2018-06-07 10:47:25, Hamburg, 53.5511, 9.9937, 34, 41, 55, 69, 110, 206, 327.8, 1, 880, 124, 783, 48.1°
2018-06-07 10:47:27, Tirana, 41.3275, 19.8187, 24, 28, 38, 47, 76, 142, 335.6, 4, 905, 142, 927, 60.1°
2018-06-07 10:47:33, Belgrade, 44.7866, 20.4489, 27, 33, 43, 54, 87, 163, 368.5, 2, 848, 161, 887, 58.6°
2018-06-07 10:47:37, Budapest, 47.4979, 19.0402, 27, 33, 44, 54, 87, 163, 351.4, 79, 267, 186, 187, 56.3°
2018-06-07 10:47:40, Warsaw, 52.2297, 21.0122, 27, 33, 43, 54, 87, 163, 333.1, 0, 903, 131, 867, 54.1°
2018-06-07 10:47:43, Alexandria, 31.2001, 29.9187, 18, 22, 29, 36, 57, 108, 328.3, 0, 926, 152, 1030, 72.0°
2018-06-07 11:47:47, Istanbul, 41.0082, 28.9784, 21, 26, 34, 43, 68, 128, 346.5, 10, 903, 151, 974, 65.9°
2018-06-07 11:47:50, Odesa, 46.4825, 30.7233, 22, 27, 36, 45, 72, 135, 342.1, 6, 911, 145, 952, 62.6°
2018-06-07 11:47:53, Kiev, 50.4501, 30.5234, 24, 28, 38, 47, 76, 142, 335.2, 20, 433, 369, 741, 59.2°
2018-06-07 11:47:56, St.Peterburg, 59.9343, 30.3351, 39, 47, 62, 78, 124, 233, 401.7, 35, 144, 424, 536, 50.9°
